Timestamp(ms),Current(uA)
1040,7931.108
1041,7929.704
1042,7936.869
1043,7944.065
1044,7946.976
1045,7948.217
1046,7944.848
1047,7931.577
1048,7933.337
1049,7935.052
1050,7938.395
1051,7941.914
1052,7942.089
1053,7934.912
1054,7931.214
1055,7937.887
1056,7941.671
1057,7937.143
1058,7947.168
1059,7938.071
1060,7937.391
1061,7929.153
1062,7923.496
1063,7928.537
1064,7941.280
1065,7940.754
1066,7940.011
1067,7939.856
1068,7932.625
1069,7940.083
1070,7936.562
1071,7932.798
1072,7934.329
1073,7933.441
1074,7945.079
1075,7937.099
1076,7932.499
1077,7932.398
1078,7939.027
1079,7927.223
1080,7925.919
1081,7929.096
1082,7933.215
1083,7934.301
1084,7940.849
1085,7933.848
1086,7930.300
1087,7937.003
1088,7929.565
1089,7383.241
1090,6948.708
1091,6771.379
1092,6699.929
1093,6661.403
1094,6656.020
1095,6653.269
1096,6653.404
1097,6638.134
1098,6635.043
1099,6640.538
1100,6637.594
1101,6649.017
1102,6646.968
1103,6649.013
1104,6648.567
1105,6646.888
1106,6648.716
1107,6649.669
1108,6652.930
1109,6651.472
1110,6633.349
1111,6638.352
1112,6647.367
1113,6644.803
1114,6646.039
1115,6635.832
1116,6639.808
1117,6640.221
1118,6634.148
1119,6641.638
1120,6645.933
1121,6641.225
1122,6647.750
1123,6642.990
1124,6648.497
1125,6651.383
1126,6643.397
1127,6640.326
1128,6642.070
1129,6643.598
1130,6649.511
1131,6641.896
1132,6637.964
1133,6643.198
1134,6654.331
1135,6653.397
1136,6653.319
1137,6641.457
1138,6632.465
1139,6632.179
1140,6639.605
1141,6639.861
1142,6628.479
1143,6640.152
1144,6632.479
1145,6627.418
1146,6631.980
1147,6637.083
1148,6632.853
1149,6629.337
1150,6615.244
1151,6629.213
1152,6641.506
1153,6628.650
1154,6628.858
1155,6626.309
1156,6627.941
1157,6619.150
1158,6617.612
1159,6616.412
1160,6619.310
1161,6624.547
1162,6628.444
1163,6625.601
1164,6624.966
1165,6628.935
1166,6630.322
1167,6639.864
1168,6636.998
1169,6626.859
1170,6628.872
1171,6635.197
1172,6637.189
1173,6645.328
1174,6637.984
1175,6640.421
1176,6651.559
1177,6647.370
1178,6638.981
1179,6648.513
1180,6649.274
1181,6632.714
1182,6637.606
1183,6639.683
1184,6634.025
