Timestamp(ms),Current(uA)
1510,43575.086
1511,43402.617
1512,43247.664
1513,43377.512
1514,43921.281
1515,43654.336
1516,43686.148
1517,43693.648
1518,44382.188
1519,45594.852
1520,44693.520
1521,44278.418
1522,44092.309
1523,44235.184
1524,44297.520
1525,44405.797
1526,44680.543
1527,44496.758
1528,44597.082
1529,44496.227
1530,44591.359
1531,44626.957
1532,44728.977
1533,46063.586
1534,45624.188
1535,45788.867
1536,48847.059
1537,49902.395
1538,48072.070
1539,47601.523
1540,46682.656
1541,42757.551
1542,37523.609
1543,35195.199
1544,34040.395
1545,33598.973
1546,33577.832
1547,33711.871
1548,33626.844
1549,33417.832
1550,33320.781
1551,33609.332
1552,33478.152
1553,33333.953
1554,33111.988
1555,33501.992
1556,33290.004
1557,33145.773
1558,33581.691
1559,33340.840
1560,33155.488
1561,33282.266
1562,33433.988
1563,33338.875
1564,33083.621
1565,33063.535
1566,33446.555
1567,33239.078
1568,33200.930
1569,33059.715
1570,33416.449
1571,33238.535
1572,33085.773
1573,33162.863
1574,33013.039
1575,32963.293
1576,31498.025
1577,30069.777
1578,29502.482
1579,29032.596
1580,28887.541
1581,28824.244
1582,28921.379
1583,29108.248
1584,29025.510
1585,32081.199
1586,36107.008
1587,37612.496
1588,43058.559
1589,46262.316
1590,48832.906
1591,48231.547
1592,47707.824
1593,47612.461
1594,47471.070
1595,47287.484
1596,47415.793
1597,47493.883
1598,47608.031
1599,47501.848
1600,47475.211
1601,47503.902
1602,47534.105
1603,47651.184
1604,47555.793
1605,47300.730
1606,47169.992
1607,47703.430
1608,47689.188
1609,47338.098
1610,47319.250
1611,47219.617
1612,47113.430
1613,47175.164
1614,47000.977
1615,46955.305
1616,46969.188
1617,47002.359
1618,47189.121
1619,47101.750
1620,47144.992
1621,47171.949
1622,47096.922
1623,47123.863
1624,46999.070
1625,47034.652
1626,46993.492
1627,47207.754
1628,47194.926
1629,47026.711
1630,46985.406
1631,47007.148
1632,47028.719
1633,47150.336
1634,46997.988
1635,41668.254
1636,36996.160
1637,34907.867
1638,34213.949
1639,33855.566
1640,32475.875
1641,32162.465
1642,36373.863
1643,43126.117
1644,46414.988
1645,44649.793
1646,43308.152
1647,43024.773
1648,44162.039
1649,44840.621
1650,45275.992
1651,45436.063
1652,45491.008
1653,45687.672
1654,45715.598
1655,46188.461
1656,46643.027
1657,47037.871
1658,46894.926
1659,46345.551
1660,46124.309
1661,46075.320
1662,46049.258
1663,46168.875
1664,46095.844
1665,46252.914
1666,46234.434
1667,46436.445
1668,46392.922
1669,46206.594
1670,46171.191
1671,46190.922
1672,46190.367
1673,46281.020
1674,46169.465
1675,46349.191
1676,46463.387
1677,46512.320
1678,46569.277
1679,46393.211
1680,46307.387
1681,46241.793
1682,46226.504
1683,46329.531
1684,46229.727
1685,46299.820
1686,46284.309
1687,46590.813
1688,47096.188
1689,47231.770
1690,47467.340
1691,46190.422
1692,45285.668
1693,45009.773
1694,44761.285
1695,44898.016
1696,44969.223
1697,45015.047
1698,45079.891
1699,44930.582
1700,44868.848
1701,44818.602
1702,44774.391
1703,44879.309
1704,44757.773
1705,44873.621
1706,44828.109
1707,45104.504
1708,47030.258
1709,48141.039
1710,48768.988
1711,49033.617
1712,49198.863
1713,49268.477
1714,49106.137
1715,49292.090
1716,49386.586
1717,49402.578
1718,49347.344
1719,49174.938
1720,49165.332
1721,49130.992
1722,49152.844
1723,49290.074
1724,49099.512
1725,49161.918
1726,49128.242
1727,49350.258
1728,49349.934
1729,49169.840
1730,49177.410
1731,49118.113
1732,49158.340
1733,49307.160
1734,49143.047
1735,49327.586
1736,49398.625
1737,49457.711
1738,49400.137
1739,49163.926
1740,49221.355
1741,49153.387
1742,49109.945
1743,49280.367
1744,49154.863
1745,49262.258
1746,49123.324
1747,49439.273
1748,49497.277
1749,49264.867
1750,49277.863
1751,47930.848
1752,47043.629
1753,46749.188
1754,46535.688
1755,46741.273
1756,46726.293
1757,46670.465
1758,46646.391
1759,46458.418
1760,46460.898
1761,46431.039
1762,46490.621
1763,46648.188
1764,46459.457
1765,46493.801
1766,46463.688
1767,46856.234
1768,48132.973
1769,48785.695
1770,49105.254
1771,49178.016
1772,49202.133
1773,49321.391
1774,49207.262
1775,49384.258
1776,49455.500
1777,49518.672
1778,49714.023
1779,49363.492
1780,49324.410
1781,49219.172
1782,49252.961
1783,49476.957
1784,49307.313
1785,49439.398
1786,49280.102
1787,49546.660
1788,49676.254
1789,49574.328
1790,49663.734
1791,45267.082
1792,40205.836
1793,37952.094
1794,36992.938
1795,36759.238
1796,36618.363
1797,36672.789
1798,36581.703
1799,36429.355
1800,36488.223
1801,36332.449
1802,36308.879
1803,36427.410
1804,36379.355
1805,36416.934
1806,36291.258
1807,36668.508
1808,36607.539
1809,36369.578
1810,36543.809
1811,36576.770
1812,36415.578
1813,36460.504
1814,36320.500
